Pedido;Codigo do Cliente;Cliente;Codigo Vendedor;Vendedor;Linha;Codigo Produto;Nome Produto;Categoria;Quantidade;Preco Unitario;Percentual Desconto;Valor de venda;Venda Total;Salario total
13498;1;Albert von Einstein;8;Leif Shine;2;55;Feiss Fleece Trousers;Esportivo;77;36,25496354;0,150000006;2372,887347;;
13510;37;Robert Bolero;9;Helen Brolin;2;42;Walking Shoes;Cal�ado Feminino;26;14,98484968;0,150000006;331,1651756;;
13576;62;Jorge Alemaio;3;Rob Carsson;2;28;RDL Suit;Infantil;10;42,81628986;0,150000006;363,9384613;;
13578;44;Klaus Deum;8;Leif Shine;2;2;Mr2 Trousers;Roupa Masculina;24;22,5337739;0,150000006;459,6889843;;
13629;60;Leopoldo Samba;5;Ingrid Hendrix;2;51;Summit Hiking Boots;Cal�ado Masculino;19;121,5121496;0,150000006;1962,421202;;
13739;3;Sancho Panza;3;Rob Carsson;2;48;Root Boot;Cal�ado Masculino;17;34,13597152;0,150000006;493,264785;;
13744;21;Romario do Sauza;2;Erik Presley;2;60;Game Over T-Shirt;Esportivo;12;5,237928296;0,150000006;53,42686825;;
13779;17;Lars von Holstein;7;Tom Lindwall;2;32;Riviera Swimsuit;Praia;21;17,70729756;0,150000006;316,0752592;;
13781;63;George Essen;8;Leif Shine;2;45;Danske Treshoe;Cal�ado Masculino;103;8,208660926;0,150000006;718,668259;;
13803;20;Lars Saalbach;4;Joan Callins;2;14;Kool Sunglasses;Infantil;13;21,95066121;0,150000006;242,5548047;;
13818;34;Joe do Pintho;2;Erik Presley;2;51;Summit Hiking Boots;Cal�ado Masculino;40;121,7063866;0,150000006;4138,017117;;
13898;46;Tony Montana;3;Rob Carsson;2;72;Oyaki Kimono;Roupa Feminina;29;13,05459294;0,150000006;321,7957138;;
14008;79;Heinz Disco;8;Leif Shine;2;10;Sapporoo Gloves;Beb�s;23;6,815013219;0,150000006;133,2335075;;
14021;3;Sancho Panza;9;Helen Brolin;2;26;Bike Helmet;Esportivo;28;31,4334788;0,150000006;748,1167902;;
14037;89;Alice Chain;2;Erik Presley;2;73;Mehmet-Napp;Beb�s;17;1,215969321;0,150000006;17,57075656;;
14045;37;Robert Bolero;9;Helen Brolin;2;59;Rasta WCT;Esportivo;52;10,8465434;0,150000006;479,417215;;
14051;80;Peloto Gomez;1;Frank Roll;2;70;US-Master Jeans;Roupa Masculina;26;25,69151611;0,150000006;567,782502;;
14128;49;Luca Brassi;6;Lennart Skoglund;2;72;Oyaki Kimono;Roupa Feminina;34;13,96710559;0,150000006;403,6493488;;
14134;31;Anna Figo;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;18;45,2146327;0,150000006;691,7838754;;
14143;39;Dieter Rummernige;9;Helen Brolin;2;24;Samba Soccer Socks;Roupa Masculina;24;4,335120754;0,150000006;88,43646275;;
14152;19;Greg Thatcher;3;Rob Carsson;2;76;Halter Dress;Roupa Feminina;47;448,8113801;0,150000006;17930,01451;;
14158;84;Pierre Robert;4;Joan Callins;2;43;Summer Shorts;Praia;24;12,56200277;0,150000006;256,2648547;;
14193;39;Dieter Rummernige;9;Helen Brolin;2;26;Bike Helmet;Esportivo;21;37,0816256;0,150000006;661,9070124;;
14194;84;Pierre Robert;4;Joan Callins;2;70;US-Master Jeans;Roupa Masculina;30;32,07672044;0,150000006;817,9563656;;
14198;20;Lars Saalbach;5;Ingrid Hendrix;2;13;Aino Shoes;Beb�s;79;24,09956127;0,150000006;1618,285528;;
14199;32;Ross The Boss;1;Frank Roll;2;65;Stretch Pants;Roupa Feminina;16;10,92455489;0,150000006;148,5739454;;
14207;35;Nicolas Balines;9;Helen Brolin;2;1;Lenin Jeansshorts;Roupa Masculina;22;17,73666775;0,150000006;331,6756845;;
14226;59;Herbert Bernstorf;4;Joan Callins;2;54;Patamonia Fleece Jacket;Esportivo;32;32,5659935;0,150000006;885,7950169;;
14246;24;Linda Haglund;7;Tom Lindwall;2;62;Lace Shoes;Esportivo;5;31,32905047;0,150000006;133,1484636;;
14269;34;Joe do Pintho;9;Helen Brolin;2;36;Mehmet-Tr�ja;Beb�s;22;7,936643357;0,150000006;148,4152297;;
14283;49;Luca Brassi;6;Lennart Skoglund;2;67;Minnki P�lsii;Roupa Feminina;48;65,25145649;0,150000006;2662,259406;;
14298;47;Andr�s Barbanegra;3;Rob Carsson;2;31;Rossi Bermuda Shorts;Roupa Masculina;25;8,035557546;0,150000006;170,7555966;;
14322;73;Preben Elkjaer;9;Helen Brolin;2;8;Tuxedo Top;Roupa Feminina;21;22,5790607;0,150000006;403,0362307;;
14346;37;Robert Bolero;9;Helen Brolin;2;42;Walking Shoes;Cal�ado Feminino;29;12,72753797;0,150000006;313,7338088;;
14412;62;Jorge Alemaio;3;Rob Carsson;2;28;RDL Suit;Infantil;7;42,0786828;0,150000006;250,3681609;;
14414;44;Klaus Deum;8;Leif Shine;2;1;Lenin Jeansshorts;Roupa Masculina;35;18,66412458;0,150000006;555,2577024;;
14419;68;Carl Perry;6;Lennart Skoglund;2;46;Rodbye Troje;Beb�s;34;12,08136915;0,150000006;349,151566;;
14465;60;Leopoldo Samba;5;Ingrid Hendrix;2;51;Summit Hiking Boots;Cal�ado Masculino;19;88,42955932;0,150000006;1428,137373;;
14471;20;Lars Saalbach;4;Joan Callins;2;16;Wimbledon T-Shirt;Esportivo;22;10,55538543;0,150000006;197,3857062;;
14489;61;Giovanni Santhos;2;Erik Presley;2;53;Jack Flash Dress;Roupa Feminina;14;55,65411347;0,150000006;662,2839456;;
14508;37;Robert Bolero;3;Rob Carsson;2;61;AAA Running Shoe;Esportivo;92;28,08201841;0,150000006;2196,013824;;
14543;19;Greg Thatcher;3;Rob Carsson;2;76;Halter Dress;Roupa Feminina;37;413,2322903;0,150000006;12996,15544;;
14579;82;Mark Stark;1;Frank Roll;2;7;Runner Shoes;Infantil;54;41,96563848;0,150000006;1926,222793;;
14580;21;Romario do Sauza;2;Erik Presley;2;47;Lundenhagen Boots;Cal�ado Masculino;7;25,49194917;0,150000006;151,6770965;;
14583;63;George Essen;8;Leif Shine;2;9;Fuji Boots;Cal�ado Masculino;14;47,44333242;0,150000006;564,5756518;;
14611;46;Tony Montana;3;Rob Carsson;2;23;DSW Sandals;Cal�ado Feminino;77;11,88117239;0,150000006;777,6227272;;
14617;63;George Essen;8;Leif Shine;2;51;Summit Hiking Boots;Cal�ado Masculino;48;91,43397199;0,150000006;3730,506031;;
14619;28;Vitor Baiha;4;Joan Callins;2;16;Wimbledon T-Shirt;Esportivo;40;7,380351235;0,150000006;250,9319402;;
14634;7;Julie Binoch�;4;Joan Callins;2;18;Deuce Shirt;Beb�s;17;30,71629944;0,150000006;443,8505237;;
14639;20;Lars Saalbach;4;Joan Callins;2;42;Walking Shoes;Cal�ado Feminino;27;16,14138072;0,150000006;370,444685;;
14668;17;Lars von Holstein;7;Tom Lindwall;2;41;Duck Shirt;Beb�s;27;8,891958554;0,150000006;204,0704474;;
14671;25;Dieter K�ln;8;Leif Shine;2;59;Rasta WCT;Esportivo;63;9,782643179;0,150000006;523,8605386;;
14728;19;Greg Thatcher;2;Erik Presley;2;63;Serve-Shirt;Roupa Feminina;70;22,46170109;0,150000006;1336,471205;;
14734;46;Tony Montana;3;Rob Carsson;2;26;Bike Helmet;Esportivo;49;34,15895146;0,150000006;1422,720318;;
14745;73;Preben Elkjaer;3;Rob Carsson;2;59;Rasta WCT;Esportivo;11;8,428007155;0,150000006;78,80186635;;
14813;23;Jaques Wilneuve;6;Lennart Skoglund;2;62;Lace Shoes;Esportivo;72;35,94830404;0,150000006;2200,036192;;
14828;59;Herbert Bernstorf;5;Ingrid Hendrix;2;24;Samba Soccer Socks;Roupa Masculina;14;5,918952654;0,150000006;70,43553608;;
14844;79;Heinz Disco;8;Leif Shine;2;10;Sapporoo Gloves;Beb�s;21;6,860418866;0,150000006;122,4584759;;
14857;3;Sancho Panza;9;Helen Brolin;2;26;Bike Helmet;Esportivo;29;40,99856094;0,150000006;1010,61452;;
14873;89;Alice Chain;2;Erik Presley;2;54;Patamonia Fleece Jacket;Esportivo;56;39,59692463;0,150000006;1884,813599;;
14881;37;Robert Bolero;9;Helen Brolin;2;71;Atles Lussekofta;Roupa Masculina;20;31,23996307;0,150000006;531,0793684;;
14930;1;Albert von Einstein;8;Leif Shine;2;14;Kool Sunglasses;Infantil;6;23,28270046;0,150000006;118,7417715;;
14964;49;Luca Brassi;6;Lennart Skoglund;2;72;Oyaki Kimono;Roupa Feminina;32;13,21129897;0,150000006;359,3473296;;
14970;31;Anna Figo;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;20;33,27172033;0,150000006;565,6192416;;
14979;39;Dieter Rummernige;9;Helen Brolin;2;24;Samba Soccer Socks;Roupa Masculina;23;4,157095953;0,150000006;81,27122531;;
14984;19;Greg Thatcher;3;Rob Carsson;2;49;Finnish Sport Blades;Esportivo;4;17,6264917;0,150000006;59,93007136;;
14994;84;Pierre Robert;4;Joan Callins;2;61;AAA Running Shoe;Esportivo;31;33,23122571;0,150000006;875,6427913;;
14997;39;Dieter Rummernige;3;Rob Carsson;2;40;Duck Trousers;Beb�s;73;15,38577054;0,150000006;954,6870552;;
15030;84;Pierre Robert;4;Joan Callins;2;70;US-Master Jeans;Roupa Masculina;27;25,07218035;0,150000006;575,4065351;;
15034;20;Lars Saalbach;5;Ingrid Hendrix;2;10;Sapporoo Gloves;Beb�s;119;5,888696362;0,150000006;595,6416329;;
15043;35;Nicolas Balines;9;Helen Brolin;2;1;Lenin Jeansshorts;Roupa Masculina;22;23,82048355;0,150000006;445,4430393;;
15082;24;Linda Haglund;7;Tom Lindwall;2;55;Feiss Fleece Trousers;Esportivo;37;41,13193155;0,150000006;1293,599238;;
15105;34;Joe do Pintho;9;Helen Brolin;2;52;Winter Boots;Cal�ado Feminino;14;103,9842538;0,150000006;1237,412612;;
15111;68;Carl Perry;6;Lennart Skoglund;2;13;Aino Shoes;Beb�s;51;25,06102852;0,150000006;1086,395579;;
15119;49;Luca Brassi;6;Lennart Skoglund;2;67;Minnki P�lsii;Roupa Feminina;48;69,4393943;0,150000006;2833,127268;;
15134;47;Andr�s Barbanegra;3;Rob Carsson;2;16;Wimbledon T-Shirt;Esportivo;32;8,653560944;0,150000006;235,376856;;
15146;23;Jaques Wilneuve;6;Lennart Skoglund;2;56;Slip-on Shoes;Cal�ado Feminino;11;36,60936029;0,150000006;342,2975163;;
15163;19;Greg Thatcher;9;Helen Brolin;2;13;Aino Shoes;Beb�s;77;26,34591837;0,150000006;1724,340346;;
15170;1;Albert von Einstein;8;Leif Shine;2;55;Feiss Fleece Trousers;Esportivo;73;47,13747442;0,150000006;2924,880267;;
15248;62;Jorge Alemaio;3;Rob Carsson;2;28;RDL Suit;Infantil;8;46,1130567;0,150000006;313,5687833;;
15250;44;Klaus Deum;8;Leif Shine;2;16;Wimbledon T-Shirt;Esportivo;28;8,31250883;0,150000006;197,8377088;;
15301;60;Leopoldo Samba;5;Ingrid Hendrix;2;51;Summit Hiking Boots;Cal�ado Masculino;16;121,2750358;0,150000006;1649,340475;;
15411;3;Sancho Panza;3;Rob Carsson;2;48;Root Boot;Cal�ado Masculino;17;31,11840925;0,150000006;449,6610105;;
15416;21;Romario do Sauza;2;Erik Presley;2;60;Game Over T-Shirt;Esportivo;12;6,374113076;0,150000006;65,01595292;;
15451;17;Lars von Holstein;7;Tom Lindwall;2;32;Riviera Swimsuit;Praia;24;16,57384223;0,150000006;338,1063792;;
15453;63;George Essen;8;Leif Shine;2;45;Danske Treshoe;Cal�ado Masculino;90;10,54259295;0,150000006;806,508355;;
15475;20;Lars Saalbach;4;Joan Callins;2;42;Walking Shoes;Cal�ado Feminino;30;16,06569976;0,150000006;409,6753411;;
15487;87;Miiko Heikill�;7;Tom Lindwall;2;69;Tube Socks;Esportivo;10;1,870093228;0,150000006;15,89579233;;
15490;34;Joe do Pintho;2;Erik Presley;2;51;Summit Hiking Boots;Cal�ado Masculino;30;95,50657482;0,150000006;2435,417641;;
15494;19;Greg Thatcher;2;Erik Presley;2;55;Feiss Fleece Trousers;Esportivo;22;35,78407155;0,150000006;669,1621333;;
15507;25;Dieter K�ln;8;Leif Shine;2;59;Rasta WCT;Esportivo;65;7,882924067;0,150000006;435,5315517;;
15564;19;Greg Thatcher;2;Erik Presley;2;35;LA. Shorts;Praia;67;5,0791298;0,150000006;289,2564401;;
15570;46;Tony Montana;3;Rob Carsson;2;26;Bike Helmet;Esportivo;45;30,07838849;0,150000006;1150,498352;;
15643;1;Albert von Einstein;7;Tom Lindwall;2;73;Mehmet-Napp;Beb�s;36;1,458173943;0,150000006;44,62012235;;
15649;23;Jaques Wilneuve;6;Lennart Skoglund;2;13;Aino Shoes;Beb�s;13;23,78728117;0,150000006;262,8494551;;
15680;79;Heinz Disco;8;Leif Shine;2;56;Slip-on Shoes;Cal�ado Feminino;12;45,52862027;0,150000006;464,3919235;;
15693;3;Sancho Panza;9;Helen Brolin;2;26;Bike Helmet;Esportivo;30;35,5410825;0,150000006;906,2975975;;
15709;89;Alice Chain;2;Erik Presley;2;54;Patamonia Fleece Jacket;Esportivo;54;45,78667275;0,150000006;2101,608265;;
15717;37;Robert Bolero;9;Helen Brolin;2;59;Rasta WCT;Esportivo;45;8,354897696;0,150000006;319,5748346;;
15766;1;Albert von Einstein;8;Leif Shine;2;14;Kool Sunglasses;Infantil;5;21,5408012;0,150000006;91,54840447;;
15800;49;Luca Brassi;6;Lennart Skoglund;2;72;Oyaki Kimono;Roupa Feminina;33;11,2421127;0,150000006;315,3412591;;
15806;31;Anna Figo;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;18;31,62922475;0,150000006;483,9271353;;
15824;19;Greg Thatcher;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;19;47,63810381;0,150000006;769,3553711;;
15833;39;Dieter Rummernige;3;Rob Carsson;2;62;Lace Shoes;Esportivo;26;23,68884336;0,150000006;523,5234347;;
15865;39;Dieter Rummernige;9;Helen Brolin;2;26;Bike Helmet;Esportivo;22;32,8939404;0,150000006;615,1166811;;
15866;84;Pierre Robert;4;Joan Callins;2;70;US-Master Jeans;Roupa Masculina;27;26,610776;0,150000006;610,7173049;;
15870;20;Lars Saalbach;5;Ingrid Hendrix;2;10;Sapporoo Gloves;Beb�s;119;6,721068484;0,150000006;679,8360724;;
15871;32;Ross The Boss;1;Frank Roll;2;65;Stretch Pants;Roupa Feminina;14;8,946242343;0,150000006;106,4602831;;
15879;35;Nicolas Balines;9;Helen Brolin;2;58;Onesy Dress;Beb�s;14;40,82412243;0,150000006;485,8070535;;
15898;59;Herbert Bernstorf;4;Joan Callins;2;49;Finnish Sport Blades;Esportivo;23;23,63333597;0,150000006;462,0317149;;
15918;24;Linda Haglund;7;Tom Lindwall;2;62;Lace Shoes;Esportivo;7;24,97682059;0,150000006;148,6120815;;
15941;34;Joe do Pintho;9;Helen Brolin;2;36;Mehmet-Tr�ja;Beb�s;29;6,862371245;0,150000006;169,15745;;
15947;68;Carl Perry;6;Lennart Skoglund;2;13;Aino Shoes;Beb�s;40;27,34911782;0,150000006;929,8699994;;
15955;49;Luca Brassi;6;Lennart Skoglund;2;2;Mr2 Trousers;Roupa Masculina;11;20,84369717;0,150000006;194,8885671;;
15970;47;Andr�s Barbanegra;3;Rob Carsson;2;16;Wimbledon T-Shirt;Esportivo;33;8,487025061;0,150000006;238,0610513;;
15994;73;Preben Elkjaer;9;Helen Brolin;2;44;Okkaba Skin Jackets;Roupa Feminina;6;75,47293078;0,150000006;384,9119443;;
15999;19;Greg Thatcher;9;Helen Brolin;2;13;Aino Shoes;Beb�s;82;24,91540811;0,150000006;1736,603933;;
16006;1;Albert von Einstein;8;Leif Shine;2;55;Feiss Fleece Trousers;Esportivo;62;38,62086191;0,150000006;2035,319408;;
16084;62;Jorge Alemaio;3;Rob Carsson;2;43;Summer Shorts;Praia;45;10,72702951;0,150000006;410,3088759;;
16091;68;Carl Perry;6;Lennart Skoglund;2;46;Rodbye Troje;Beb�s;29;11,61444789;0,150000006;286,2961385;;
16110;32;Ross The Boss;1;Frank Roll;2;1;Lenin Jeansshorts;Roupa Masculina;18;26,11946239;0,150000006;399,6277717;;
16137;60;Leopoldo Samba;5;Ingrid Hendrix;2;21;Basket Shoes;Esportivo;9;12,75652768;0,150000006;97,58743604;;
16143;20;Lars Saalbach;4;Joan Callins;2;16;Wimbledon T-Shirt;Esportivo;23;11,26074655;0,150000006;220,1475934;;
16161;61;Giovanni Santhos;2;Erik Presley;2;19;Squash Shorts;Esportivo;4;8,119279417;0,150000006;27,60554983;;
16174;23;Jaques Wilneuve;6;Lennart Skoglund;2;76;Halter Dress;Roupa Feminina;22;395,2105888;0,150000006;7390,437958;;
16180;37;Robert Bolero;3;Rob Carsson;2;61;AAA Running Shoe;Esportivo;109;27,82130854;0,150000006;2577,644218;;
16196;39;Dieter Rummernige;3;Rob Carsson;2;21;Basket Shoes;Esportivo;42;10,35781606;0,150000006;369,7740306;;
16209;89;Alice Chain;3;Rob Carsson;2;2;Mr2 Trousers;Roupa Masculina;35;20,47566591;0,150000006;609,1510567;;
16215;19;Greg Thatcher;3;Rob Carsson;2;66;Langoste Shirt;Roupa Feminina;52;19,46296391;0,150000006;860,2629987;;
16231;28;Vitor Baiha;4;Joan Callins;2;77;Wrap Skirt;Roupa Feminina;7;13,52140213;0,150000006;80,45234214;;
16251;82;Mark Stark;1;Frank Roll;2;4;Rossi Shorts;Roupa Feminina;13;22,76947654;0,150000006;251,602714;;
16252;21;Romario do Sauza;2;Erik Presley;2;24;Samba Soccer Socks;Roupa Masculina;10;4,319743881;0,150000006;36,71782273;;
16255;63;George Essen;8;Leif Shine;2;9;Fuji Boots;Cal�ado Masculino;15;49,07347741;0,150000006;625,6868326;;
16266;1;Albert von Einstein;8;Leif Shine;2;1;Lenin Jeansshorts;Roupa Masculina;7;23,93550657;0,150000006;142,4162631;;
16283;46;Tony Montana;3;Rob Carsson;2;23;DSW Sandals;Cal�ado Feminino;61;11,18823573;0,150000006;580,1100185;;
16287;17;Lars von Holstein;7;Tom Lindwall;2;32;Riviera Swimsuit;Praia;22;15,62176827;0,150000006;292,1270647;;
16289;63;George Essen;8;Leif Shine;2;31;Rossi Bermuda Shorts;Roupa Masculina;62;6,694757965;0,150000006;352,8137423;;
16291;28;Vitor Baiha;4;Joan Callins;2;16;Wimbledon T-Shirt;Esportivo;42;10,54544635;0,150000006;376,472432;;
16311;20;Lars Saalbach;4;Joan Callins;2;14;Kool Sunglasses;Infantil;13;21,39241383;0,150000006;236,3861712;;
16330;19;Greg Thatcher;2;Erik Presley;2;24;Samba Soccer Socks;Roupa Masculina;15;4,8952091;0,150000006;62,41391559;;
16340;17;Lars von Holstein;7;Tom Lindwall;2;41;Duck Shirt;Beb�s;24;10,58128475;0,150000006;215,8582074;;
16343;25;Dieter K�ln;8;Leif Shine;2;59;Rasta WCT;Esportivo;83;10,3827445;0,150000006;732,5026196;;
16400;19;Greg Thatcher;2;Erik Presley;2;35;LA. Shorts;Praia;74;6,717364039;0,150000006;422,5221951;;
16406;46;Tony Montana;3;Rob Carsson;2;72;Oyaki Kimono;Roupa Feminina;28;10,68391304;0,150000006;254,2771286;;
16417;73;Preben Elkjaer;3;Rob Carsson;2;59;Rasta WCT;Esportivo;10;8,176801591;0,150000006;69,50281304;;
16424;86;Ralf Schumaker;7;Tom Lindwall;2;1;Lenin Jeansshorts;Roupa Masculina;15;21,17607614;0,150000006;269,9949689;;
16479;1;Albert von Einstein;7;Tom Lindwall;2;73;Mehmet-Napp;Beb�s;43;1,401888311;0,150000006;51,23901742;;
16485;23;Jaques Wilneuve;6;Lennart Skoglund;2;13;Aino Shoes;Beb�s;14;27,46027683;0,150000006;326,777292;;
16500;59;Herbert Bernstorf;5;Ingrid Hendrix;2;24;Samba Soccer Socks;Roupa Masculina;17;5,99517975;0,150000006;86,63034678;;
16516;79;Heinz Disco;8;Leif Shine;2;65;Stretch Pants;Roupa Feminina;14;10,47163814;0,150000006;124,612493;;
16529;3;Sancho Panza;9;Helen Brolin;2;26;Bike Helmet;Esportivo;27;36,61830939;0,150000006;840,3901947;;
16545;89;Alice Chain;2;Erik Presley;2;73;Mehmet-Napp;Beb�s;19;1,469334847;0,150000006;23,72975761;;
16553;37;Robert Bolero;9;Helen Brolin;2;76;Halter Dress;Roupa Feminina;35;366,9199581;0,150000006;10915,86868;;
16559;80;Peloto Gomez;1;Frank Roll;2;70;US-Master Jeans;Roupa Masculina;31;35,61682612;0,150000006;938,5033616;;
16602;1;Albert von Einstein;8;Leif Shine;2;45;Danske Treshoe;Cal�ado Masculino;43;10,61272975;0,150000006;387,8952697;;
16642;31;Anna Figo;3;Rob Carsson;2;56;Slip-on Shoes;Cal�ado Feminino;18;36,72088149;0,150000006;561,8294829;;
16656;19;Greg Thatcher;3;Rob Carsson;2;49;Finnish Sport Blades;Esportivo;4;22,01638291;0,150000006;74,85570135;;
16666;84;Pierre Robert;4;Joan Callins;2;48;Root Boot;Cal�ado Masculino;8;32,19188214;0,150000006;218,904797;;
16669;39;Dieter Rummernige;3;Rob Carsson;2;40;Duck Trousers;Beb�s;67;17,71971893;0,150000006;1009,137986;;
16701;39;Dieter Rummernige;9;Helen Brolin;2;26;Bike Helmet;Esportivo;21;30,88726756;0,150000006;551,3377221;;
16702;84;Pierre Robert;4;Joan Callins;2;70;US-Master Jeans;Roupa Masculina;31;31,92592191;0,150000006;841,2480364;;
16706;20;Lars Saalbach;5;Ingrid Hendrix;2;10;Sapporoo Gloves;Beb�s;109;7,716301182;0,150000006;714,9152995;;
16707;32;Ross The Boss;1;Frank Roll;2;65;Stretch Pants;Roupa Feminina;16;9,843862308;0,150000006;133,8765265;;
16715;35;Nicolas Balines;9;Helen Brolin;2;1;Lenin Jeansshorts;Roupa Masculina;22;21,90446893;0,150000006;409,6135661;;
16734;59;Herbert Bernstorf;4;Joan Callins;2;49;Finnish Sport Blades;Esportivo;18;17,94763957;0,150000006;274,5988835;;
16754;24;Linda Haglund;7;Tom Lindwall;2;62;Lace Shoes;Esportivo;6;34,25080656;0,150000006;174,6791122;;
16777;34;Joe do Pintho;9;Helen Brolin;2;52;Winter Boots;Cal�ado Feminino;12;75,46227979;0,150000006;769,7152484;;
16783;68;Carl Perry;6;Lennart Skoglund;2;13;Aino Shoes;Beb�s;44;24,73863163;0,150000006;925,2248166;;
16791;49;Luca Brassi;6;Lennart Skoglund;2;67;Minnki P�lsii;Roupa Feminina;37;57,642768;0,150000006;1812,865041;;
16806;47;Andr�s Barbanegra;3;Rob Carsson;2;16;Wimbledon T-Shirt;Esportivo;33;10,44455739;0,150000006;292,9698326;;
16818;23;Jaques Wilneuve;6;Lennart Skoglund;2;62;Lace Shoes;Esportivo;13;29,61870389;0,150000006;327,2866756;;
16842;1;Albert von Einstein;8;Leif Shine;2;55;Feiss Fleece Trousers;Esportivo;57;33,67559058;0,150000006;1631,582352;;
16920;62;Jorge Alemaio;3;Rob Carsson;2;43;Summer Shorts;Praia;36;11,81417576;0,150000006;361,5137758;;
16922;44;Klaus Deum;8;Leif Shine;2;2;Mr2 Trousers;Roupa Masculina;25;20,29198037;0,150000006;431,2045798;;
10411;10;James Hendersson;1;Frank Roll;2;59;Rasta WCT;Esportivo;9;9,16;0,200000003;65,95199975;;
10438;79;Heinz Disco;7;Tom Lindwall;2;34;Baywatch Swimsuit;Praia;20;7,48;0,200000003;119,6799996;;
10258;17;Lars von Holstein;7;Tom Lindwall;2;2;Mr2 Trousers;Roupa Masculina;50;20,02;0,200000003;800,799997;;
10332;51;James Belucci;1;Frank Roll;2;42;Walking Shoes;Cal�ado Feminino;10;15,13;0,200000003;121,0399995;;
10342;25;Dieter K�ln;7;Tom Lindwall;2;2;Mr2 Trousers;Roupa Masculina;24;19,66;0,200000003;377,4719986;;
10353;59;Herbert Bernstorf;5;Ingrid Hendrix;2;11;Desperado Jeans;Roupa Masculina;12;29,75;0,200000003;285,5999989;;
10373;37;Robert Bolero;9;Helen Brolin;2;58;Onesy Dress;Beb�s;80;53,07;0,200000003;3396,479987;;
10385;75;Paul Smith;1;Frank Roll;2;60;Game Over T-Shirt;Esportivo;20;4,99;0,200000003;79,8399997;;
10513;32;Ross The Boss;1;Frank Roll;2;21;Basket Shoes;Esportivo;40;9,91;0,200000003;317,1199988;;
10593;44;Klaus Deum;7;Tom Lindwall;2;69;Tube Socks;Esportivo;20;1,96;0,200000003;31,35999988;;
10606;81;Mercedes Couto;2;Erik Presley;2;62;Lace Shoes;Esportivo;10;29,31;0,200000003;234,4799991;;
10642;73;Preben Elkjaer;3;Rob Carsson;2;61;AAA Running Shoe;Esportivo;20;26,83;0,200000003;429,2799984;;
10661;37;Robert Bolero;3;Rob Carsson;2;58;Onesy Dress;Beb�s;49;52,3;0,200000003;2050,159992;;
10667;20;Lars Saalbach;5;Ingrid Hendrix;2;71;Atles Lussekofta;Roupa Masculina;14;31,11;0,200000003;348,4319987;;
10686;59;Herbert Bernstorf;5;Ingrid Hendrix;2;17;TieBreak Tennis shoes;Cal�ado Masculino;30;22,6;0,200000003;542,399998;;
10781;44;Klaus Deum;8;Leif Shine;2;54;Patamonia Fleece Jacket;Esportivo;3;37,83;0,200000003;90,79199966;;
10786;62;Jorge Alemaio;3;Rob Carsson;2;75;Bow tie;Roupa Masculina;42;7;0,200000003;235,1999991;;
10794;19;Greg Thatcher;3;Rob Carsson;2;14;Kool Sunglasses;Infantil;15;24;0,200000003;287,9999989;;
10832;41;Louise Davu;5;Ingrid Hendrix;2;44;Okkaba Skin Jackets;Roupa Feminina;16;68,14;0,200000003;872,1919968;;
10840;47;Andr�s Barbanegra;9;Helen Brolin;2;25;Basket Vest;Esportivo;6;15,39;0,200000003;73,87199972;;
10847;80;Peloto Gomez;1;Frank Roll;2;45;Danske Treshoe;Cal�ado Masculino;36;8,75;0,200000003;251,9999991;;
10880;24;Linda Haglund;7;Tom Lindwall;2;23;DSW Sandals;Cal�ado Feminino;30;8,31;0,200000003;199,4399993;;
